,Angola_wind,eSwatini_wind,South Africa_pv,Namibia_pv,Zimbabwe_pv,Malawi_pv,eSwatini_pv,Mozambique_pv,Botswana_wind,Namibia_wind,Angola_pv,Malawi_wind,Mozambique_wind,Lesotho_wind,Zambia_pv,Botswana_pv,South Africa_wind,Lesotho_pv,Zambia_wind,Zimbabwe_wind
2013-01-24 17:00:00,0.216,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.245,0.0,0.0,0.142,0.165,0.0,0.0,0.475,0.0,0.025,0.108
2013-01-24 18:00:00,0.227,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.296,0.0,0.0,0.186,0.155,0.0,0.0,0.327,0.0,0.035,0.238
2013-01-24 19:00:00,0.207,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.332,0.0,0.0,0.203,0.16,0.0,0.0,0.261,0.0,0.041,0.335
2013-01-24 20:00:00,0.166,0.214,0.0,0.0,0.0,0.0,0.0,0.0,0.338,0.381,0.0,0.0,0.167,0.171,0.0,0.0,0.283,0.0,0.044,0.348
2013-01-24 21:00:00,0.149,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.435,0.0,0.0,0.122,0.172,0.0,0.0,0.239,0.0,0.05,0.291
2013-01-24 22:00:00,0.12,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0.459,0.0,0.0,0.091,0.149,0.0,0.0,0.162,0.0,0.053,0.23
2013-01-24 23:00:00,0.113,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.442,0.0,0.0,0.064,0.095,0.0,0.0,0.091,0.0,0.056,0.179
2013-01-25 00:00:00,0.11,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.389,0.0,0.0,0.037,0.055,0.0,0.0,0.044,0.0,0.052,0.149
2013-01-25 01:00:00,0.125,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.318,0.0,0.0,0.02,0.025,0.0,0.0,0.016,0.0,0.043,0.13
2013-01-25 02:00:00,0.146,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.253,0.0,0.001,0.009,0.009,0.0,0.0,0.009,0.0,0.04,0.123
2013-01-25 03:00:00,0.163,0.299,0.0,0.0,0.001,0.002,0.009,0.013,0.148,0.186,0.0,0.004,0.002,0.005,0.0,0.0,0.015,0.004,0.033,0.121
2013-01-25 04:00:00,0.143,0.264,0.028,0.006,0.056,0.051,0.076,0.103,0.073,0.132,0.001,0.003,0.001,0.001,0.041,0.018,0.021,0.04,0.009,0.071
2013-01-25 05:00:00,0.085,0.15,0.211,0.062,0.222,0.134,0.292,0.258,0.008,0.048,0.07,0.001,0.007,0.05,0.158,0.157,0.006,0.265,0.002,0.019
2013-01-25 06:00:00,0.078,0.113,0.417,0.276,0.408,0.228,0.48,0.414,0.008,0.048,0.221,0.0,0.01,0.203,0.303,0.367,0.047,0.473,0.013,0.003
2013-01-25 07:00:00,0.027,0.092,0.578,0.464,0.552,0.307,0.619,0.536,0.031,0.097,0.37,0.0,0.005,0.317,0.409,0.532,0.188,0.641,0.015,0.001
2013-01-25 08:00:00,0.001,0.088,0.687,0.598,0.643,0.383,0.705,0.604,0.053,0.131,0.478,0.0,0.007,0.364,0.463,0.645,0.307,0.745,0.025,0.001
2013-01-25 09:00:00,0.0,0.115,0.746,0.686,0.687,0.428,0.739,0.634,0.068,0.146,0.542,0.0,0.016,0.375,0.51,0.707,0.383,0.798,0.041,0.001
2013-01-25 10:00:00,0.0,0.156,0.76,0.726,0.6920000000000001,0.388,0.735,0.619,0.065,0.148,0.559,0.0,0.027,0.373,0.516,0.724,0.438,0.804,0.049,0.002
2013-01-25 11:00:00,0.0,0.207,0.73,0.717,0.646,0.288,0.68,0.535,0.055,0.154,0.533,0.0,0.036,0.367,0.46,0.6960000000000001,0.486,0.763,0.053,0.005
2013-01-25 12:00:00,0.0,0.274,0.656,0.664,0.551,0.205,0.5700000000000001,0.472,0.046,0.158,0.473,0.0,0.049,0.364,0.35,0.622,0.521,0.675,0.049,0.011
2013-01-25 13:00:00,0.0,0.398,0.536,0.5660000000000001,0.413,0.127,0.422,0.323,0.041,0.163,0.321,0.003,0.069,0.354,0.282,0.503,0.545,0.537,0.035,0.025
2013-01-25 14:00:00,0.0,0.578,0.37,0.422,0.241,0.058,0.231,0.151,0.039,0.172,0.258,0.013,0.096,0.32,0.168,0.34,0.553,0.352,0.017,0.056
2013-01-25 15:00:00,0.0,0.609,0.172,0.237,0.076,0.011,0.08,0.028,0.039,0.19,0.153,0.032,0.102,0.231,0.051,0.151,0.556,0.14,0.007,0.13
2013-01-25 16:00:00,0.002,0.466,0.019,0.057,0.002,0.0,0.002,0.0,0.024,0.216,0.034,0.043,0.117,0.096,0.0,0.015,0.516,0.009,0.002,0.325
2013-01-25 17:00:00,0.015,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.284,0.0,0.047,0.153,0.043,0.0,0.0,0.562,0.0,0.004,0.552
2013-01-25 18:00:00,0.037,0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.342,0.0,0.063,0.214,0.038,0.0,0.0,0.544,0.0,0.007,0.64
2013-01-25 19:00:00,0.056,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.396,0.0,0.053,0.273,0.068,0.0,0.0,0.475,0.0,0.01,0.649
2013-01-25 20:00:00,0.064,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.438,0.0,0.027,0.25,0.092,0.0,0.0,0.407,0.0,0.009,0.579
2013-01-25 21:00:00,0.069,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.462,0.0,0.019,0.2,0.082,0.0,0.0,0.375,0.0,0.001,0.516
2013-01-25 22:00:00,0.085,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.524,0.466,0.0,0.02,0.153,0.071,0.0,0.0,0.359,0.0,0.0,0.479
2013-01-25 23:00:00,0.091,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.448,0.0,0.037,0.111,0.049,0.0,0.0,0.312,0.0,0.0,0.48
2013-01-26 00:00:00,0.058,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.408,0.0,0.058,0.084,0.031,0.0,0.0,0.254,0.0,0.004,0.493
2013-01-26 01:00:00,0.015,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.402,0.367,0.0,0.072,0.081,0.024,0.0,0.0,0.214,0.0,0.053,0.494
2013-01-26 02:00:00,0.012,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.333,0.0,0.062,0.092,0.027,0.0,0.0,0.202,0.0,0.13,0.469
2013-01-26 03:00:00,0.009,0.054,0.0,0.0,0.001,0.001,0.009,0.012,0.375,0.274,0.0,0.038,0.091,0.026,0.0,0.0,0.217,0.004,0.156,0.434
2013-01-26 04:00:00,0.005,0.06,0.026,0.005,0.054,0.052,0.091,0.1,0.307,0.207,0.0,0.009,0.083,0.016,0.021,0.022,0.118,0.039,0.13,0.387
2013-01-26 05:00:00,0.002,0.156,0.218,0.059,0.221,0.151,0.249,0.266,0.274,0.085,0.029,0.0,0.169,0.059,0.103,0.156,0.052,0.277,0.083,0.656
2013-01-26 06:00:00,0.0,0.146,0.43,0.282,0.416,0.253,0.45,0.453,0.405,0.04,0.108,0.0,0.214,0.111,0.155,0.361,0.0,0.496,0.111,0.681
2013-01-26 07:00:00,0.001,0.126,0.589,0.469,0.5680000000000001,0.33,0.591,0.594,0.288,0.065,0.18,0.0,0.241,0.149,0.237,0.526,0.0,0.654,0.176,0.586
2013-01-26 08:00:00,0.001,0.114,0.6960000000000001,0.606,0.665,0.367,0.67,0.675,0.176,0.067,0.266,0.0,0.233,0.197,0.27,0.638,0.007,0.757,0.183,0.467
2013-01-26 09:00:00,0.0,0.102,0.753,0.6910000000000001,0.706,0.381,0.6950000000000001,0.706,0.126,0.079,0.373,0.0,0.187,0.264,0.31,0.6990000000000001,0.034,0.807,0.149,0.364
2013-01-26 10:00:00,0.001,0.086,0.765,0.727,0.6950000000000001,0.354,0.704,0.685,0.116,0.092,0.413,0.0,0.148,0.315,0.33,0.713,0.077,0.81,0.105,0.315
2013-01-26 11:00:00,0.005,0.087,0.733,0.718,0.638,0.273,0.58,0.614,0.12,0.097,0.443,0.013,0.14,0.318,0.326,0.684,0.126,0.766,0.078,0.315
2013-01-26 12:00:00,0.012,0.108,0.657,0.665,0.537,0.195,0.515,0.504,0.13,0.101,0.396,0.053,0.182,0.294,0.269,0.608,0.17,0.674,0.059,0.343
2013-01-26 13:00:00,0.017,0.143,0.535,0.5660000000000001,0.402,0.126,0.404,0.339,0.153,0.107,0.276,0.108,0.248,0.266,0.195,0.49,0.197,0.533,0.041,0.383
2013-01-26 14:00:00,0.021,0.201,0.367,0.419,0.239,0.068,0.222,0.151,0.192,0.123,0.157,0.136,0.26,0.23,0.111,0.331,0.212,0.347,0.025,0.432
2013-01-26 15:00:00,0.024,0.247,0.17,0.235,0.077,0.017,0.074,0.031,0.247,0.138,0.069,0.125,0.25,0.163,0.035,0.149,0.237,0.139,0.017,0.506
2013-01-26 16:00:00,0.021,0.202,0.019,0.058,0.002,0.0,0.002,0.0,0.348,0.15,0.012,0.118,0.299,0.074,0.0,0.016,0.279,0.01,0.01,0.655
2013-01-26 17:00:00,0.016,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.5730000000000001,0.18,0.0,0.136,0.285,0.024,0.0,0.0,0.411,0.0,0.008,0.71
2013-01-26 18:00:00,0.015,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.6970000000000001,0.182,0.0,0.209,0.242,0.013,0.0,0.0,0.51,0.0,0.013,0.661
2013-01-26 19:00:00,0.027,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.722,0.185,0.0,0.336,0.2,0.017,0.0,0.0,0.553,0.0,0.016,0.5720000000000001
2013-01-26 20:00:00,0.057,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.717,0.208,0.0,0.462,0.153,0.024,0.0,0.0,0.558,0.0,0.016,0.465
2013-01-26 21:00:00,0.082,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.682,0.266,0.0,0.498,0.141,0.029,0.0,0.0,0.548,0.0,0.015,0.382
2013-01-26 22:00:00,0.067,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.544,0.349,0.0,0.457,0.141,0.037,0.0,0.0,0.475,0.0,0.014,0.295
2013-01-26 23:00:00,0.078,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.393,0.0,0.393,0.139,0.055,0.0,0.0,0.318,0.0,0.018,0.269
2013-01-27 00:00:00,0.12,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.398,0.0,0.359,0.145,0.093,0.0,0.0,0.155,0.0,0.051,0.305
2013-01-27 01:00:00,0.174,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.377,0.0,0.32,0.156,0.182,0.0,0.0,0.058,0.0,0.168,0.355
2013-01-27 02:00:00,0.246,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.237,0.344,0.0,0.274,0.172,0.292,0.0,0.0,0.024,0.0,0.268,0.34
2013-01-27 03:00:00,0.297,0.016,0.0,0.0,0.001,0.003,0.009,0.009,0.219,0.312,0.0,0.219,0.193,0.331,0.0,0.0,0.04,0.004,0.331,0.291
2013-01-27 04:00:00,0.319,0.011,0.028,0.007,0.051,0.072,0.092,0.095,0.177,0.284,0.0,0.173,0.186,0.344,0.019,0.023,0.047,0.055,0.381,0.236
2013-01-27 05:00:00,0.211,0.009,0.215,0.067,0.227,0.203,0.272,0.211,0.446,0.155,0.06,0.173,0.197,0.532,0.088,0.156,0.019,0.248,0.412,0.352
2013-01-27 06:00:00,0.16,0.006,0.419,0.273,0.435,0.347,0.445,0.307,0.404,0.158,0.188,0.125,0.272,0.482,0.161,0.362,0.027,0.476,0.329,0.334
2013-01-27 07:00:00,0.1,0.009,0.5750000000000001,0.462,0.587,0.471,0.596,0.368,0.306,0.12,0.328,0.048,0.34,0.452,0.264,0.527,0.11,0.649,0.224,0.275
2013-01-27 08:00:00,0.016,0.019,0.672,0.599,0.683,0.558,0.681,0.421,0.236,0.084,0.441,0.004,0.359,0.477,0.367,0.635,0.226,0.748,0.128,0.214
2013-01-27 09:00:00,0.003,0.031,0.6990000000000001,0.686,0.727,0.62,0.6970000000000001,0.435,0.18,0.075,0.531,0.0,0.351,0.465,0.434,0.6920000000000001,0.307,0.79,0.055,0.165
2013-01-27 10:00:00,0.019,0.038,0.7030000000000001,0.723,0.724,0.616,0.674,0.391,0.13,0.077,0.554,0.0,0.335,0.438,0.439,0.713,0.334,0.797,0.011,0.127
2013-01-27 11:00:00,0.048,0.038,0.713,0.715,0.675,0.556,0.609,0.298,0.091,0.078,0.543,0.0,0.329,0.434,0.405,0.685,0.349,0.757,0.001,0.102
2013-01-27 12:00:00,0.064,0.04,0.633,0.657,0.579,0.448,0.507,0.211,0.066,0.078,0.482,0.0,0.304,0.438,0.345,0.61,0.413,0.672,0.0,0.096
2013-01-27 13:00:00,0.059,0.064,0.514,0.542,0.437,0.299,0.36,0.124,0.052,0.077,0.356,0.0,0.251,0.43,0.263,0.492,0.491,0.534,0.0,0.114
2013-01-27 14:00:00,0.04,0.132,0.355,0.396,0.257,0.142,0.226,0.06,0.043,0.072,0.271,0.0,0.21,0.379,0.161,0.332,0.555,0.348,0.0,0.159
2013-01-27 15:00:00,0.025,0.204,0.158,0.22,0.075,0.028,0.083,0.011,0.039,0.058,0.149,0.0,0.195,0.218,0.056,0.149,0.587,0.138,0.001,0.223
2013-01-27 16:00:00,0.017,0.222,0.025,0.062,0.001,0.0,0.003,0.0,0.058,0.047,0.034,0.0,0.197,0.091,0.0,0.017,0.553,0.013,0.001,0.382
2013-01-27 17:00:00,0.013,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.057,0.0,0.0,0.185,0.041,0.0,0.0,0.597,0.0,0.002,0.503
2013-01-27 18:00:00,0.015,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.109,0.0,0.0,0.171,0.017,0.0,0.0,0.602,0.0,0.001,0.507
2013-01-27 19:00:00,0.027,0.066,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.164,0.0,0.002,0.16,0.057,0.0,0.0,0.5680000000000001,0.0,0.001,0.396
2013-01-27 20:00:00,0.042,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.224,0.0,0.003,0.112,0.127,0.0,0.0,0.523,0.0,0.003,0.315
2013-01-27 21:00:00,0.06,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.323,0.0,0.0,0.09,0.124,0.0,0.0,0.56,0.0,0.012,0.276
2013-01-27 22:00:00,0.081,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.412,0.0,0.0,0.111,0.089,0.0,0.0,0.588,0.0,0.026,0.248
2013-01-27 23:00:00,0.087,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.466,0.0,0.004,0.152,0.058,0.0,0.0,0.544,0.0,0.042,0.237
2013-01-28 00:00:00,0.094,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.483,0.0,0.003,0.183,0.064,0.0,0.0,0.47,0.0,0.063,0.226
2013-01-28 01:00:00,0.117,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.47,0.0,0.001,0.201,0.057,0.0,0.0,0.407,0.0,0.078,0.213
2013-01-28 02:00:00,0.138,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.398,0.444,0.0,0.0,0.256,0.05,0.0,0.0,0.36,0.0,0.065,0.201
2013-01-28 03:00:00,0.166,0.022,0.0,0.0,0.001,0.001,0.007,0.008,0.36,0.398,0.0,0.0,0.245,0.071,0.0,0.0,0.346,0.005,0.038,0.197
2013-01-28 04:00:00,0.182,0.013,0.031,0.006,0.047,0.047,0.079,0.101,0.247,0.323,0.0,0.0,0.197,0.052,0.039,0.023,0.323,0.053,0.007,0.1
2013-01-28 05:00:00,0.139,0.057,0.215,0.064,0.227,0.146,0.144,0.247,0.156,0.157,0.034,0.0,0.332,0.091,0.16,0.156,0.252,0.277,0.006,0.112
2013-01-28 06:00:00,0.091,0.203,0.419,0.28,0.421,0.248,0.297,0.381,0.212,0.29,0.126,0.0,0.475,0.139,0.306,0.358,0.122,0.484,0.012,0.133
2013-01-28 07:00:00,0.113,0.402,0.5720000000000001,0.468,0.5670000000000001,0.322,0.424,0.523,0.161,0.178,0.243,0.0,0.586,0.167,0.44,0.518,0.039,0.636,0.004,0.151
2013-01-28 08:00:00,0.122,0.359,0.675,0.604,0.66,0.389,0.405,0.5740000000000001,0.1,0.102,0.329,0.0,0.626,0.202,0.557,0.63,0.029,0.736,0.001,0.186
2013-01-28 09:00:00,0.118,0.185,0.731,0.687,0.7000000000000001,0.437,0.486,0.587,0.085,0.092,0.372,0.0,0.669,0.225,0.632,0.6890000000000001,0.055,0.78,0.001,0.2
2013-01-28 10:00:00,0.129,0.132,0.739,0.723,0.6950000000000001,0.435,0.544,0.5740000000000001,0.095,0.111,0.362,0.0,0.716,0.224,0.659,0.706,0.087,0.74,0.001,0.198
2013-01-28 11:00:00,0.17,0.136,0.709,0.714,0.642,0.388,0.546,0.524,0.108,0.125,0.301,0.0,0.743,0.199,0.629,0.678,0.097,0.687,0.004,0.206
2013-01-28 12:00:00,0.219,0.166,0.635,0.661,0.541,0.3,0.502,0.414,0.117,0.127,0.251,0.0,0.73,0.172,0.542,0.607,0.084,0.578,0.007,0.231
2013-01-28 13:00:00,0.237,0.222,0.504,0.55,0.404,0.198,0.384,0.289,0.118,0.12,0.198,0.0,0.676,0.138,0.398,0.491,0.064,0.458,0.009,0.271
2013-01-28 14:00:00,0.199,0.305,0.321,0.393,0.235,0.094,0.194,0.145,0.117,0.108,0.129,0.001,0.5690000000000001,0.079,0.228,0.331,0.047,0.277,0.013,0.314
2013-01-28 15:00:00,0.136,0.318,0.147,0.215,0.075,0.018,0.071,0.024,0.118,0.101,0.062,0.003,0.511,0.017,0.08,0.15,0.041,0.098,0.032,0.364
2013-01-28 16:00:00,0.123,0.271,0.025,0.062,0.001,0.0,0.001,0.0,0.139,0.098,0.011,0.002,0.459,0.001,0.002,0.016,0.021,0.011,0.077,0.499
2013-01-28 17:00:00,0.188,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.117,0.0,0.003,0.386,0.008,0.0,0.0,0.009,0.0,0.155,0.5700000000000001
2013-01-28 18:00:00,0.256,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.112,0.0,0.004,0.349,0.049,0.0,0.0,0.114,0.0,0.241,0.526
2013-01-28 19:00:00,0.276,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.102,0.0,0.011,0.323,0.1,0.0,0.0,0.294,0.0,0.29,0.471
2013-01-28 20:00:00,0.274,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.5750000000000001,0.101,0.0,0.03,0.295,0.113,0.0,0.0,0.348,0.0,0.281,0.407
2013-01-28 21:00:00,0.31,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.13,0.0,0.059,0.26,0.078,0.0,0.0,0.436,0.0,0.24,0.359
2013-01-28 22:00:00,0.291,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.652,0.219,0.0,0.114,0.26,0.081,0.0,0.0,0.494,0.0,0.205,0.318
2013-01-28 23:00:00,0.203,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.582,0.323,0.0,0.207,0.25,0.086,0.0,0.0,0.474,0.0,0.19,0.286
2013-01-29 00:00:00,0.148,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.34,0.0,0.336,0.242,0.079,0.0,0.0,0.434,0.0,0.184,0.281
2013-01-29 01:00:00,0.102,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.439,0.321,0.0,0.47,0.252,0.091,0.0,0.0,0.422,0.0,0.171,0.275
2013-01-29 02:00:00,0.072,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.421,0.276,0.0,0.556,0.268,0.095,0.0,0.0,0.462,0.0,0.155,0.262
2013-01-29 03:00:00,0.064,0.174,0.0,0.0,0.001,0.002,0.008,0.01,0.395,0.254,0.0,0.553,0.3,0.095,0.0,0.0,0.536,0.004,0.148,0.263
2013-01-29 04:00:00,0.071,0.109,0.043,0.006,0.051,0.076,0.092,0.104,0.402,0.242,0.001,0.498,0.265,0.102,0.038,0.024,0.741,0.076,0.112,0.329
2013-01-29 05:00:00,0.05,0.09,0.206,0.065,0.232,0.215,0.247,0.234,0.666,0.186,0.064,0.496,0.444,0.163,0.171,0.158,0.87,0.252,0.182,0.5730000000000001
2013-01-29 06:00:00,0.072,0.052,0.398,0.278,0.427,0.364,0.393,0.329,0.557,0.312,0.225,0.459,0.618,0.134,0.362,0.358,0.897,0.457,0.233,0.613
2013-01-29 07:00:00,0.088,0.024,0.551,0.466,0.578,0.493,0.54,0.389,0.357,0.235,0.396,0.381,0.72,0.103,0.51,0.52,0.884,0.595,0.156,0.609
2013-01-29 08:00:00,0.09,0.019,0.66,0.604,0.673,0.577,0.669,0.416,0.234,0.188,0.536,0.294,0.796,0.074,0.595,0.631,0.842,0.68,0.107,0.593
2013-01-29 09:00:00,0.103,0.026,0.722,0.6910000000000001,0.718,0.613,0.717,0.42,0.168,0.152,0.628,0.223,0.833,0.062,0.617,0.681,0.765,0.678,0.079,0.547
2013-01-29 10:00:00,0.116,0.034,0.734,0.728,0.714,0.592,0.717,0.383,0.129,0.118,0.648,0.183,0.833,0.06,0.596,0.687,0.675,0.579,0.065,0.482
2013-01-29 11:00:00,0.12,0.049,0.706,0.719,0.663,0.536,0.658,0.32,0.105,0.09,0.623,0.166,0.8160000000000001,0.064,0.562,0.653,0.603,0.474,0.064,0.436
2013-01-29 12:00:00,0.119,0.074,0.638,0.663,0.5630000000000001,0.421,0.553,0.234,0.098,0.067,0.562,0.139,0.773,0.068,0.452,0.579,0.558,0.363,0.09,0.419
2013-01-29 13:00:00,0.105,0.115,0.521,0.547,0.422,0.269,0.404,0.148,0.106,0.049,0.468,0.102,0.715,0.061,0.329,0.464,0.54,0.303,0.146,0.432
2013-01-29 14:00:00,0.091,0.181,0.351,0.388,0.246,0.125,0.235,0.075,0.125,0.034,0.312,0.063,0.677,0.039,0.207,0.304,0.553,0.213,0.216,0.462
2013-01-29 15:00:00,0.081,0.218,0.155,0.214,0.077,0.019,0.079,0.014,0.155,0.021,0.157,0.029,0.628,0.014,0.08,0.142,0.588,0.101,0.257,0.484
2013-01-29 16:00:00,0.074,0.182,0.026,0.063,0.001,0.0,0.002,0.0,0.2,0.013,0.035,0.019,0.498,0.005,0.001,0.017,0.562,0.012,0.352,0.539
2013-01-29 17:00:00,0.065,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.019,0.0,0.075,0.391,0.025,0.0,0.0,0.513,0.0,0.425,0.547
2013-01-29 18:00:00,0.05,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.024,0.0,0.287,0.385,0.109,0.0,0.0,0.509,0.0,0.413,0.48
2013-01-29 19:00:00,0.037,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.409,0.036,0.0,0.641,0.381,0.274,0.0,0.0,0.521,0.0,0.375,0.411
2013-01-29 20:00:00,0.032,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.448,0.043,0.0,0.744,0.386,0.309,0.0,0.0,0.491,0.0,0.312,0.359
2013-01-29 21:00:00,0.037,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.03,0.0,0.75,0.356,0.205,0.0,0.0,0.478,0.0,0.232,0.326
2013-01-29 22:00:00,0.055,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.407,0.015,0.0,0.733,0.289,0.076,0.0,0.0,0.51,0.0,0.151,0.309
2013-01-29 23:00:00,0.095,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.008,0.0,0.711,0.304,0.044,0.0,0.0,0.518,0.0,0.068,0.294
2013-01-30 00:00:00,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.006,0.0,0.684,0.364,0.034,0.0,0.0,0.441,0.0,0.018,0.284
2013-01-30 01:00:00,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.009,0.0,0.618,0.384,0.038,0.0,0.0,0.382,0.0,0.005,0.279
2013-01-30 02:00:00,0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.016,0.0,0.537,0.373,0.034,0.0,0.0,0.414,0.0,0.007,0.266
2013-01-30 03:00:00,0.216,0.0,0.0,0.0,0.0,0.001,0.008,0.009,0.281,0.027,0.0,0.468,0.37,0.019,0.0,0.0,0.468,0.004,0.02,0.239
2013-01-30 04:00:00,0.202,0.0,0.037,0.006,0.057,0.069,0.091,0.1,0.26,0.037,0.001,0.384,0.302,0.013,0.037,0.022,0.393,0.079,0.043,0.272
2013-01-30 05:00:00,0.123,0.0,0.207,0.083,0.23,0.205,0.263,0.242,0.396,0.027,0.07,0.378,0.397,0.072,0.166,0.157,0.781,0.234,0.188,0.402
2013-01-30 06:00:00,0.103,0.0,0.409,0.27,0.425,0.351,0.418,0.373,0.207,0.018,0.225,0.382,0.524,0.251,0.361,0.361,0.895,0.383,0.264,0.336
2013-01-30 07:00:00,0.074,0.001,0.5700000000000001,0.462,0.578,0.46,0.583,0.453,0.078,0.008,0.38,0.329,0.506,0.479,0.518,0.524,0.883,0.396,0.204,0.243
2013-01-30 08:00:00,0.031,0.004,0.68,0.601,0.677,0.525,0.686,0.527,0.041,0.003,0.48,0.26,0.466,0.624,0.612,0.637,0.847,0.389,0.139,0.171
2013-01-30 09:00:00,0.013,0.012,0.738,0.676,0.718,0.534,0.6970000000000001,0.56,0.035,0.0,0.526,0.206,0.467,0.666,0.656,0.6980000000000001,0.8290000000000001,0.403,0.1,0.13
2013-01-30 10:00:00,0.006,0.021,0.728,0.669,0.6980000000000001,0.517,0.675,0.5670000000000001,0.038,0.0,0.536,0.176,0.511,0.623,0.661,0.714,0.798,0.434,0.086,0.116
2013-01-30 11:00:00,0.003,0.035,0.7030000000000001,0.6000000000000001,0.637,0.46,0.587,0.519,0.045,0.0,0.487,0.162,0.557,0.606,0.619,0.686,0.748,0.422,0.086,0.118
2013-01-30 12:00:00,0.001,0.061,0.636,0.5640000000000001,0.544,0.352,0.492,0.398,0.056,0.0,0.424,0.161,0.549,0.609,0.524,0.613,0.6930000000000001,0.379,0.103,0.135
2013-01-30 13:00:00,0.0,0.112,0.535,0.456,0.404,0.229,0.344,0.289,0.069,0.0,0.31,0.178,0.512,0.554,0.404,0.493,0.639,0.243,0.127,0.163
2013-01-30 14:00:00,0.0,0.161,0.372,0.309,0.236,0.114,0.216,0.16,0.081,0.001,0.263,0.201,0.454,0.436,0.246,0.334,0.602,0.171,0.155,0.2
2013-01-30 15:00:00,0.0,0.182,0.175,0.17,0.075,0.02,0.079,0.032,0.086,0.006,0.156,0.228,0.437,0.264,0.08,0.151,0.593,0.079,0.173,0.239
2013-01-30 16:00:00,0.0,0.188,0.02,0.052,0.001,0.0,0.002,0.0,0.089,0.025,0.038,0.283,0.355,0.094,0.001,0.016,0.527,0.012,0.237,0.383
2013-01-30 17:00:00,0.002,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.074,0.0,0.35,0.273,0.028,0.0,0.0,0.443,0.0,0.348,0.532
2013-01-30 18:00:00,0.003,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.15,0.0,0.39,0.224,0.003,0.0,0.0,0.291,0.0,0.402,0.5700000000000001
